pop,seed,checkpoint,reached,n_new,recall,precision,igd,hv_gap,n_outside_ref,raw_at_checkpoint,cache_hits_at_checkpoint,final_raw,final_cache_hits
50,26,20000,1,20000,0.7006920415224913,0.7988165680473372,0.7686318389817498,0.0007125821028361828,0,155093,135093,155100,135100
50,27,4696,1,4696,0.2750865051903114,0.49843260188087773,2.3782294389445173,0.004800034208841162,0,8686,3990,152850,132850
50,27,6168,1,6168,0.3304498269896194,0.553623188405797,2.0280075542993994,0.003606113639008813,0,12770,6602,152850,132850
50,27,6611,1,6611,0.33391003460207613,0.546742209631728,1.9664177945761339,0.0035864318161635197,0,14325,7714,152850,132850
50,27,10000,1,10000,0.43944636678200694,0.6150121065375302,1.5176206326651425,0.0018911588199199143,0,29161,19161,152850,132850
50,27,15000,1,15000,0.5709342560553633,0.7096774193548387,1.1210706555676817,0.0011507013252938434,0,66452,51452,152850,132850
50,27,20000,1,20000,0.6955017301038062,0.8137651821862348,0.7885947436348247,0.0007684398087937204,0,152838,132838,152850,132850
50,28,4696,1,4696,0.29238754325259514,0.4733893557422969,2.224189944281958,0.004225631892959634,0,8014,3318,187350,167350
50,28,6168,1,6168,0.33217993079584773,0.5013054830287206,2.041660206778012,0.003338778302441799,0,12779,6611,187350,167350
50,28,6611,1,6611,0.3477508650519031,0.5207253886010362,1.956821845858064,0.002883945742848926,0,14565,7954,187350,167350
50,28,10000,1,10000,0.444636678200692,0.5894495412844036,1.522181128653216,0.0020184747874530925,0,34303,24303,187350,167350
50,28,15000,1,15000,0.583044982698962,0.7247311827956989,1.138898755969265,0.0009829929722207594,0,82374,67374,187350,167350
50,28,20000,1,20000,0.6955017301038062,0.8056112224448898,0.838009779786221,0.0007464931366347383,0,187337,167337,187350,167350
50,29,4696,1,4696,0.2889273356401384,0.49262536873156343,2.2524827842737265,0.004815288586801635,0,8766,4070,176400,156399
50,29,6168,1,6168,0.33391003460207613,0.5361111111111111,1.9891158204083725,0.004094977376218006,0,13623,7455,176400,156399
50,29,6611,1,6611,0.3494809688581315,0.5580110497237569,1.9209109101665562,0.0031754927084926103,0,15413,8802,176400,156399
50,29,10000,1,10000,0.4411764705882353,0.6375,1.6135869568464645,0.0019436072619293853,0,33380,23380,176400,156399
50,29,15000,1,15000,0.5536332179930796,0.6751054852320675,1.1466002991834818,0.0016538851802951502,0,82218,67218,176400,156399
50,29,20000,1,20000,0.7093425605536332,0.7976653696498055,0.741894193734039,0.0005399437376781583,0,176377,156377,176400,156399
50,30,4696,1,4696,0.28546712802768165,0.5061349693251533,2.2206963508848454,0.006441693258664849,0,8843,4147,175150,155149
50,30,6168,1,6168,0.32006920415224915,0.5300859598853869,2.0828153974061085,0.00480411471507911,0,13288,7120,175150,155149
50,30,6611,1,6611,0.328719723183391,0.5277777777777778,2.014645499687094,0.0046895281633485475,0,15082,8471,175150,155149
50,30,10000,1,10000,0.4117647058823529,0.5994962216624685,1.5862803103472587,0.003291496592036006,0,33289,23289,175150,155149
