pop,seed,checkpoint,reached,n_new,recall,precision,igd,hv_gap,n_outside_ref,raw_at_checkpoint,cache_hits_at_checkpoint,final_raw,final_cache_hits
200,28,6611,1,6611,0.47058823529411764,0.6974358974358974,1.552180221324374,0.00376449044970908,0,9042,2431,66000,45973
200,28,10000,1,10000,0.6038062283737025,0.8022988505747126,1.0510729131562948,0.0018100632654831322,0,16873,6873,66000,45973
200,28,15000,1,15000,0.7508650519031141,0.8697394789579158,0.610699353550049,0.0006858418932971116,0,34510,19510,66000,45973
200,28,20000,1,20000,0.8633217993079585,0.9379699248120301,0.31992193586541323,0.00010092900327958451,0,65836,45836,66000,45973
200,29,4696,1,4696,0.32525951557093424,0.5193370165745856,1.9725891373163613,0.004890070859773781,0,5895,1199,66000,45988
200,29,6168,1,6168,0.39792387543252594,0.5822784810126582,1.6656411120257448,0.003528952154072338,0,8463,2295,66000,45988
200,29,6611,1,6611,0.42214532871972316,0.6009852216748769,1.5438071214274478,0.0032609109961384856,0,9322,2711,66000,45988
200,29,10000,1,10000,0.5916955017301038,0.7483588621444202,1.037447590886448,0.0011654093385258808,0,17261,7261,66000,45988
200,29,15000,1,15000,0.7352941176470589,0.8568548387096774,0.6422743641920065,0.0003362156319475094,0,34999,19999,66000,45988
200,29,20000,1,20000,0.8477508650519031,0.8957952468007313,0.3569468294795266,7.680771230412734e-05,0,65903,45903,66000,45988
200,30,4696,1,4696,0.35294117647058826,0.5795454545454546,2.0275649160854603,0.004056730293340403,0,5789,1093,61999,41972
200,30,6168,1,6168,0.4411764705882353,0.6472081218274112,1.6266005092858127,0.0038937670700011306,0,8452,2284,61999,41972
200,30,6611,1,6611,0.4602076124567474,0.6551724137931034,1.5404419538476382,0.0038479328964994845,0,9269,2658,61999,41972
200,30,10000,1,10000,0.6072664359861591,0.7630434782608696,0.9674384766840526,0.0012348609514118076,0,16980,6980,61999,41972
200,30,15000,1,15000,0.7560553633217993,0.8551859099804305,0.5498943244788962,0.0007125560092870888,0,34085,19085,61999,41972
200,30,20000,1,20000,0.870242214532872,0.9229357798165138,0.31367447743542237,0.00023295535980032234,0,61805,41805,61999,41972
